Course Name,Department,CourseNum
SENSORY NEUROBIO PAIN,OBIO,651
ORAL MICROBIOLOGY,OBIO,673
CURR TOPICS BIOMED SCIENCES I,OBIO,675
CURR TOPICS BIOMED SCIENCES II,OBIO,676
DIRECTED READINGS I,OBIO,677
DIRECTED READINGS II,OBIO,678
DIRECTED READINGS III,OBIO,679
RESEARCH SPECIAL PROBLEMS I,OBIO,687
RESEARCH SPECIAL PROBLEMS II,OBIO,688
SPTP: 3D MORPHOMETRICS,OBIO,689
RESEARCH,OBIO,691
INTRO TO OCEAN ENGR,OCEN,201
PRIN OF MATERIALS ENGR,OCEN,213
HNR-MECHANICS OF DEFORMABLE,OCEN,214
ENG MECH: STATICS,OCEN,221
INTRO TO GEOTECH ENGR,OCEN,265
O E WAVE MECHANICS,OCEN,300
THEORY OCEAN ENGR STRUCTURES,OCEN,345
VIBRATIONS AND CONTROL,OCEN,352
HYDROMECHANICS,OCEN,362
LEADERSHIP AND EXPERIENCE,OCEN,399
UNDERWATER ACOUSTICS,OCEN,401
DESIGN OF OCEN FACILITIES II,OCEN,407
OCEAN ENGINEERING LAB,OCEN,410
OFFSHORE STRUCTURE DESIG,OCEN,415
NAVAL ARCH DESIGN II,OCEN,421
DATA SCIENCE FOR OCEN,OCEN,460
SEMINAR,OCEN,481
OCEAN EXP & OCNG MEASUREMENTS,OCEN,615
ADVANCED NAVAL ARCH,OCEN,621
TURBULENCE PROCESSES,OCEN,640
DATA SCIENCE FOR OCEN,OCEN,660
COASTAL ENGINEERING,OCEN,672
DIRECTED STUDIES,OCEN,685
SPTP: COASTAL ECOMORPHODYNAMIC,OCEN,689
RESEARCH,OCEN,691
THE BLUE PLANET OUR OCEANS,OCNG,251
THE BLUE PLANET OCEAN LAB,OCNG,252
RESEARCH,OCNG,291
PROFESSIONAL COMM IN OCNG,OCNG,303
PHYSICAL OCEANOGRAPHY,OCNG,310
CHEMICAL OCEANOGRAPHY,OCNG,340
MARINE POLLUTION,OCNG,350
GLOBAL OCEANOGRAPHY,OCNG,411
OCEANOG FIELD AND LAB METHODS,OCNG,443
MATH MODEL OCEAN CLIMATE,OCNG,451
ADVANCED OCNG ANALYSIS COMM,OCNG,461
PYTHON FOR GEOSCIENCES,OCNG,469
DATA METHODS GEOSCIENCES,OCNG,470
SPTP: ADV MARINE POLLUTION,OCNG,489
RESEARCH,OCNG,491
DYNAMICAL OCEANOGRAPHY,OCNG,609
GLOBAL OCEANOGRAPHY,OCNG,611
BIOLOGICAL OCNG,OCNG,620
OCEAN POLLUTION,OCNG,626
GEOLOGICAL OCN,OCNG,630
CHEMICAL OCEANOGRAPHY,OCNG,640
EX DESIGN AND ANALYSIS OCNG,OCNG,655
PYTHON FOR GEOSCIENCES,OCNG,669
SEMINAR,OCNG,681
SPTP: CORALS AND REEFS,OCNG,689
RESEARCH,OCNG,691
CURRENT ISS ORAL MAX PATH I,OMFP,600
ORAL MAX PATH SEMINAR III,OMFP,605
ORAL MAX PATH SEMINAR VII,OMFP,609
ANATOMIC PATH AUTOPSY-BUMC II,OMFP,611
ORAL MAX PATH SERVICE III,OMFP,614
ORAL MAX PATH SERVICE VII,OMFP,618
ADVANCED ORAL PATHOLOGY,OMFP,619
ADV ORAL PATH LAB,OMFP,620
SCIENTIFIC WRITING III,OMFP,623
DIRECTED READINGS I,OMFP,630
RESEARCH,OMFP,691
RADIATION PHYSICS & BIOL II,OMFR,601
CASE CONFERENCE II,OMFR,605
CASE CONFERENCE V,OMFR,608
ADV ORAL MAX RADIOLOGY,OMFR,611
CLINICAL TEACHING II,OMFR,613
CLINICAL TEACHING IV,OMFR,615
LIT REVIEW JOURN CLUB III,OMFR,618
LIT REVIEW JOURN CLUB VI,OMFR,621
CLIN ORAL MAX RADIO SERV III,OMFR,624
CLIN ORAL MAX RADIO SERV VI,OMFR,627
MED CLINICAL RADIOLOG SERV III,OMFR,630
RESEARCH,OMFR,691
PHYS DIAGNOSIS & INTERNAL MED,OMFS,625
ORAL MAXILLOFACIAL SURG ROT,OMFS,650
ORTHODONTIC-PERIODONTIC SEM,ORTH,600
TMD CLINIC III,ORTH,603
CRANIOFAC ANOMALIES CLINIC II,ORTH,607
CRANIOFAC ANOMALIES CLINIC IV,ORTH,609
BIOMECHANICS II,ORTH,611
MATERIAL SCI IN ORTHODONTICS,ORTH,612
ORTHOGNATHIC SURG CONF II,ORTH,615
ORTHOGNATHIC SURG CONF IV,ORTH,617
ORTHOGNATHIC SURGERY CONF VI,ORTH,619
CLINICAL SPECIALTY SEMINAR III,ORTH,623
CLINICAL SPECIALTY SEMINAR VI,ORTH,626
CLINICAL SPECIALTY SEMINAR IX,ORTH,629
ADV ORTHODONTIC PRAC MGMT II,ORTH,631
PRINCIPLES OF SCI METHODOLOGY,ORTH,632
SCIENTIFIC WRITING,ORTH,633
INDEPENDENT RESEARCH III,ORTH,636
INDEPEN RSCH MANSCRPT DEV III,ORTH,639
INTRO TO ORTHODONTICS II,ORTH,641
CRANIOFAC GROWTH  DEVELOPMENT,ORTH,645
CLINICAL ORTHODONTICS III,ORTH,649
CLINICAL ORTHODONTICS VI,ORTH,652
CLINICAL ORTHODONTICS IX,ORTH,655
TMD CLINIC VI,ORTH,656
TMD CLINIC IX,ORTH,659
PSYCH MAJOR & PROFESSION,PBSI,105
INTRO TO PSYCHOLOGY,PBSI,107
PSYC CULTURE & DIVERSITY,PBSI,209
PSYC HUMAN SEXUALITY,PBSI,210
LIFESPAN DEVELOPMENT,PBSI,225
INTRO BEH & COG NEUROSCIENCE,PBSI,235
INTRO PSYC SCIENCE METHODS,PBSI,245
PSYCHOLOGY OF WOMEN,PBSI,300
ELMNTRY STAT PSYC,PBSI,301
RESEARCH METHODS PSYC,PBSI,302
PSYC OF SPORT,PBSI,304
PSYCHOLOGY OF ADJUSTMENT,PBSI,305
HNR-ABNORMAL PSYCHOLOGY,PBSI,306
HNR-DEVELOPMNTL PSYCHOLOGY,PBSI,307
PSYCHOLOGY OF ANIMAL BEHAVIOR,PBSI,311
SOCIAL PSYCHOLOGY,PBSI,315
SENSATION-PERCEPTION,PBSI,320
PSYC OF ADOLESCENCE,PBSI,323
PERSONALITY,PBSI,330
NEUROSCI LEARN MEMORY,PBSI,332
BIO OF PSYCH DISORDERS,PBSI,333
HNR-DRUGS & BEHAVIOR,PBSI,336
PSYC OF LEARNING,PBSI,340
HNR-PSYCHOLOGY OF LANGUAGE,PBSI,346
COGNITIVE NEUROSCIENCE,PBSI,350
ORGANIZATIONAL PSYC,PBSI,352
PERSONNEL PSYCHOLOGY,PBSI,353
PSYCHOLOGY OF AGING,PBSI,365
BEHAVIOR PRINCIPLES,PBSI,414
HORMONES AND BEHAVIOR,PBSI,440
DETERMINANTS HLTH DISPARITIES,PBSI,445
CLINICAL PSYCHOLOGY,PBSI,450
RESEARCH WRITING NEUROSCIENCE,PBSI,471
COMM NEUROSCIENCE CONCEPTS,PBSI,475
HNR-TEACHING SCHOLARS,PBSI,483
FIELD EXPERIENCES,PBSI,484
"""SPTP: HEALTH SERVICES",PBSI,489
HNR-RESEARCH,PBSI,491
INTRO CLIN ETHICS&TCHNQS,PBSI,608
PHYSIO PSYCHOLOGY,PBSI,609
PRACTICUM PSYC ASSESSMNT,PBSI,613
PRACTICUM IN PSYCHOLGY,PBSI,614
THEORIES OF SOCIAL PSY,PBSI,620
PSYC ASSESSMENT II,PBSI,624
CLINICAL INTRVENTIONS I,PBSI,637
STATS & RSCH MTDS I/O PSYC II,PBSI,653
FOUNDATIONS COGNITIVE NEURO,PBSI,655
TRAINING & PERFORMANCE MGMT,PBSI,657
WORK ATTITUDES & MOTIVATION,PBSI,658
SELF & IDENTITY,PBSI,660
PROF SEM SOCIAL PSYC,PBSI,670
EXP DESIGN BEHAV SCIEN,PBSI,671
SEMINAR IN ORG PSYCH,PBSI,680
PROFESSIONAL SEMINAR,PBSI,683
PROFESS INTERNSHIP: IN-AB,PBSI,684
DIRECTED STUDIES,PBSI,685
SPTP: PSYCHOPATHOLOGY OF CHIL,PBSI,689
COGNOSCENTI PROF ISSUES,PBSI,690
RESEARCH,PBSI,691
PEDIATRIC DENTISTRY III,PEDD,613
PEDIATRIC DENTISTRY VI,PEDD,616
HOSPITAL DENTISTRY III,PEDD,623
HOSPITAL DENTISTRY V,PEDD,625
HOSPITAL DENTISTRY VI,PEDD,626
RESEARCH,PEDD,691
INTRO PERF STUDIES,PERF,101
FUNDAMENTALS OF MUSIC,PERF,102
ACTING I FUNDAMENTALS,PERF,110
DRESS IN WORLD CULTURES,PERF,156
INTRO TO WORLD THEATRE,PERF,200
MUS & HUMAN EXPERIENCE,PERF,201
MUSIC THEORY I,PERF,204
MUSIC THEORY II,PERF,205
PHYSICAL ACTING,PERF,210
GUITAR HEROES,PERF,221
AESTHETICS OF ACTIVISM,PERF,223
HISTORY OF ROCK,PERF,226
INTRODUCTION TO COMPOSITION,PERF,235
PERF STUDIES INTERNSHIP:IN-AB,PERF,284
DIRECTED STUDIES: GBR,PERF,285
PERF IN WORLD CULTURES,PERF,301
CREATING PERFORMANCE,PERF,303
MUSIC & TECHNOLOGY,PERF,316
MUS IN WORLD CULTURES,PERF,324
POP MUS IN AFRICAN DIASP,PERF,327
SONIC IMPROVISATION,PERF,335
SMALL ENSEMBLES,PERF,381
EVOL OF AMER MUSICAL,PERF,386
SEMINAR IN GLOBAL PERFORMANCE,PERF,452
PERFORMANCE & TECHNOLOGY,PERF,457
CAPSTONE SEM: PERF AS RESEARCH,PERF,481
PERFORMANCE PRACTICUM,PERF,483
PERF STUDIES INTERNSHIP,PERF,484
DIRECTED STUDIES,PERF,485
SPTP: ROLE PLAYING,PERF,489
GLOBALIZATION AND PERF,PERF,605
SPTP: ARCHIV & DOCUM PERF & VI,PERF,689
CLINICAL PERIODONTICS III,PERI,602
ADV CLINICAL PERIODONTICS III,PERI,605
ADV CLINICAL PERIODONTICS VI,PERI,608
CLINICAL STOMATOLOGY III,PERI,611
CLINICAL STOMATOLOGY VI,PERI,614
ADV CLINICAL STOMATOLOGY I,PERI,615
JOURNAL CLUB II,PERI,620
JOURNAL CLUB IV,PERI,622
JOURNAL CLUB VI,PERI,624
ORTHO/PERIO SEMINAR,PERI,625
RELATED DISCIPLINES SEMINAR,PERI,626
MOCK BOARD EXAMINATION I,PERI,627
MOCK BOARD EXAMINATION II,PERI,628
CASE PRESENT/TRMT PLANNING II,PERI,632
CASE PRESENT/TRMT PLANNING IV,PERI,634
CASE PRESENT/TRMT PLANNING VI,PERI,636
PERIODONTAL LECTURE SERIES III,PERI,641
PERIODONTAL LECTURE SERIES V,PERI,643
PRACTICE TEACHING III,PERI,646
PRACTICE TEACHING VI,PERI,649
PERIODONTAL LIT REVIEW III,PERI,653
PERIODONTAL LIT REVIEW VI,PERI,656
PERIODONTAL LIT REVIEW IX,PERI,659
MOD PARENTERAL CONS SED II,PERI,662
MOD PARENTERAL CONS SED IV,PERI,664
MOD PARENTERAL CONS SED VI,PERI,666
RESEARCH,PERI,691
INTRO TO PETR ENGR,PETE,201
FOUNDTNS PETE DATA ANALYTICS,PETE,219
HNR-INTRO TO DRILLING SYS,PETE,225
SUMMER PRACTICE,PETE,300
PETE NUMERICAL METH,PETE,301
RESERVOIR FLUIDS,PETE,310
RESERVOIR PETROPHYSICS,PETE,311
TRANS PROC IN PETE PROD,PETE,314
PETE ENGR THERMODYNAMICS,PETE,315
FORMATION EVALUATION,PETE,321
HNR-FUND OF RESERVOIR ENGR,PETE,323
WELL TESTING,PETE,324
HNR-PETR PRODUCTION SYSTEMS,PETE,325
JUNIOR STUDENT PAPER CONTEST,PETE,337
PETR PROJ EVALUATION,PETE,353
DRILLING ENGINEERING,PETE,355
RESERVOIR SIMULATION,PETE,401
INTEG ASSET DEVELOPMENT,PETE,402
INTEG RESERVOIR MODELING,PETE,404
HIGH PERF DRILL & OPER PRACT,PETE,406
PRODUCTION ENGINEERING,PETE,410
NATURAL GAS ENGINEERING,PETE,413
SOLV COM PROD ENGR PROBS,PETE,416
DETERMINISTIC RESERVES EVAL,PETE,418
PETE DATA ANALYTCS & MACH LRNG,PETE,419
UNCONVTNL RESV MTHDS & ANLYS,PETE,426
SENIOR STUDENT PAPER CONTEST,PETE,437
PETROLEUM ENTREPRENEURSHIP,PETE,453
DIRECTED STUDIES,PETE,485
HNR-RESEARCH,PETE,491
NATURAL GAS ENGINERNG,PETE,613
MS GRAD STUDENT PAPER CONTEST,PETE,614
PHD GRAD STUDENT PAPER CONTEST,PETE,615
WELL COMPLETION & WRKOVR,PETE,627
GEOSTAT & DATA ANALYTICS,PETE,630
HP DRIL DES & OPER PRACS,PETE,639
DETERMINISTIC RESERVES EVAL,PETE,652
TECH WRITING & PRESENT PETE,PETE,660
DRILLING ENGINEERING,PETE,661
PRODUCTION ENGINEERING,PETE,662
PETE RESERVOIR ENGR,PETE,665
RESERVES AND EVALUATION,PETE,667
UNCONV RSVR METHODS & ANALYSIS,PETE,679
SEMINAR,PETE,681
PROFESSIONAL INTERNSHIP,PETE,684
DIRECTED STUDIES,PETE,685
PETE DATA ANLY & MACH LRN,PETE,686
SPTP:ENRGY TRANS ENGR & GEOSC,PETE,689
RESEARCH,PETE,691
PROFESSIONAL STUDY,PETE,692
DEAN'S HOUR,PHAR,600
FORUM/STDNT PORTFOLIOS/PD I,PHAR,601
CORE RECITATION(P1),PHAR,602
IPPE II:INTRO PHAR PRAC EXP,PHAR,606
PRINCIPLES DRUG ACTION II,PHAR,611
RESEARCH METHODS/BIOSTATICS,PHAR,628
PHARMACEUTICS I,PHAR,642
PHARMACY LAW  ETHICS,PHAR,657
PUB HEALTH & PHARMACOEPI,PHAR,658
SELF-CARE AND NON-PRESCIP MED,PHAR,673
DEAN'S HOUR,PHAR,700
FORUM/STDNT PORTFOLIOS/PD II,PHAR,701
CORE RECITATION (P2),PHAR,702
IPPE III:COMM. PHARM PRACTICE,PHAR,705
IPPE:INST PHAR PRACTICEEXP,PHAR,706
IPT III:ENDOCRINOLOGY METABO,PHAR,712
IPT IV: NEUROLOGY PAIN MGMT,PHAR,713
IPT RECITATION/ROUNDS II,PHAR,715
MICROBIOLOGY/IMMUNOLOGY,PHAR,726
PHARMACY MGMT AND PHARMECON,PHAR,757
PEDIATRIC PHARMACOTHERAPY,PHAR,765
SPANISH FOR PHARMACISTS,PHAR,771
DRUG LIT EVAL  PATIENT DRUGED,PHAR,778
ADV DIABETES CARE AND MGMT,PHAR,779
INDEPENDENT STUDY,PHAR,785
SPTP:CLIN MGMT OF CHRONIC DIS,PHAR,789
DEAN'S HOUR,PHAR,800
FORUM/STDNTPORTFOLIOS/PD III,PHAR,801
CORE RECITATION (P3),PHAR,802
GRAND ROUNDS II CAPSTONE,PHAR,805
IPT VII: INFECTIOUS DISEASES,PHAR,812
"""IPT VIII: ONC",PHAR,813
IPT RECITATION/ROUNDS IV,PHAR,815
APPE: ELECTIVE I,PHAR,820
APPE: ELECTIVE II,PHAR,821
APPE: ELECTIVE III,PHAR,822
PHARMACEUTICAL CARE LAB,PHAR,871
PHARMACY PROFESSIONALISM,PHAR,873
CLINICAL PHARMACOKINETICS,PHAR,875
APPE:ACUTE CARE GNRL MED,PHAR,876
APPE:  AMBULATORY CARE,PHAR,877
APPE: COMMUNITY PRACTICE,PHAR,878
APPE:HOSPITAL/HLTH SYS PHARM,PHAR,879
APPE:  SPECIALITY PHARM PRAC,PHAR,899
BIOSTATISTICS I,PHEB,602
BIOSTATISTICS II,PHEB,603
EPIDEMIOLOGIC METHODS I,PHEB,605
DATA MANAGEMENT/COMPUTING,PHEB,612
FIELD EPIDEMIOLOGY METHODS,PHEB,613
ANALYSIS OF LNGTDNL MULTI DATA,PHEB,614
DISASTER EPIDEMIOLOGY,PHEB,615
FOUNDATION MATERNAL CHILD HLTH,PHEB,621
SOCIAL EPIDEMIOLOGY,PHEB,624
CHRONIC DISEASE EPIDEMIOLOGY,PHEB,627
ENVIRONMENTAL EPIDEMIOLOGY,PHEB,634
PRACTICUM,PHEB,684
DIRECTED STUDIES,PHEB,685
DIRECTED RESEARCH,PHEB,686
RESEARCH,PHEB,691
DOCTORAL CAPSTONE,PHEB,791
GLOBAL ENVIRONMENTAL HLTH,PHEO,612
HAZ MATLS MGMT AND COMPLIANCE,PHEO,639
INDUSTRIAL HYGIENE,PHEO,640
HLTH  SAFETY AT HAZ WST SITES,PHEO,645
RISK ASSESSMENT I,PHEO,650
HUMAN FACTORS,PHEO,655
ERGNMCS OF UPPER EXTREMITIES,PHEO,679
INDUSTRIAL & SYSTEM SAFETY,PHEO,682
PRACTICUM: IN-AB,PHEO,684
DIRECTED STUDIES,PHEO,685
DIRECTED RESEARCH,PHEO,686
RESEARCH,PHEO,691
DOCTORAL CAPSTONE,PHEO,791
HNR-CONTEMP MORAL ISSUES,PHIL,111
TECH & HUMAN VALUES,PHIL,205
HNR-INTRODUCTION TO LOGIC,PHIL,240
HNR-INTRO TO PHILOSOPHY,PHIL,251
ETHICS IN A DIGITAL AGE,PHIL,282
DIRECTED STUDIES,PHIL,285
PHIL OF SOCIAL SCIENCE,PHIL,307
ENVIRONMENTAL ETHICS,PHIL,314
MILITARY ETHICS,PHIL,315
PHILOSOPHY OF ART,PHIL,330
PHILOSOPHY OF RELIGION,PHIL,331
SOCIAL & POL PHIL,PHIL,332
PHILOSOPHY OF LAW,PHIL,334
ADV TOPICS PHILOSOPHY OF LAW,PHIL,336
SYMBOLIC LOGIC II,PHIL,342
AFRICANA PHILOSOPHY,PHIL,352
CLASSICAL PHILOSOPHY,PHIL,410
EIGHTEENTH - CENT PHIL,PHIL,413
19TH CENT PHILOSOPHY,PHIL,414
AMERICAN PHILOSOPHY,PHIL,415
RECENT BRIT-AMER PHIL,PHIL,416
CURRNT CONTINENTL PHIL,PHIL,419
ETHICS AND ENGINEERING,PHIL,482
PROFESSIONAL INTERNSHIP,PHIL,484
DIRECTED STUDIES,PHIL,485
SPTP: ETHICS OF AI,PHIL,489
HNR-RESEARCH,PHIL,491
AESTHETICS,PHIL,630
SOC & POLITICAL PHILOS,PHIL,632
SEM ETHICS & VALUE THEOR,PHIL,662
PHILOSOPHICAL AUTHORS,PHIL,682
DIRECTED STUDIES,PHIL,685
RESEARCH,PHIL,691
FIRST GENERATION SCHOLARS II,PHLT,266
PUBLIC HLTH CONCEPTS,PHLT,301
FOUNDATIONS PUBLIC HEALTH,PHLT,302
SOC DYNAMICS POP HLTH,PHLT,303
BIO BASIS OF PUBLIC HLTH,PHLT,304
EPIDEMIOLOGY PUBLIC HEALTH,PHLT,305
PUBLIC HLTH IN GLOBAL CONTEXT,PHLT,307
POPULATION HLTH PROMOTION,PHLT,309
PUBLIC HEALTH WRITING,PHLT,310
NARRATIVE APPROACH PUBLIC HLTH,PHLT,311
HLTH CARE PUBLIC HLTH SYSTEMS,PHLT,313
PUB HLTH DATA MGT ASSMNT I,PHLT,314
PUB HLTH DATA MGT ASSMNT II,PHLT,315
ENV & PUBLIC HEALTH,PHLT,330
OCC SAFETY & HLTH 1,PHLT,331
ACCIDENT INVESTIGATION,PHLT,333
HNR- BROAD STRT LRNING COMM II,PHLT,370
PUBLIC HEALTH COMM,PHLT,410
PROJECT MGMT PUBLIC HEALTH,PHLT,411
HEALTH ADVOCACY & POLICY,PHLT,412
EMERG MGMT PUBLIC HEALTH,PHLT,415
PROJECT COST BENEFIT AND ECON,PHLT,434
STRAT POP HEALTH IMPROVMNT,PHLT,441
HNR-APPLICATION OF PUBLC HLTH,PHLT,445
DIRECTED STUDIES,PHLT,485
RESEARCH,PHLT,491
STRATEGIC PLNG AND MKTG,PHPM,614
QUALITY AND PROCESS IMPRVMNT,PHPM,617
HEALTH CARE FINANCIAL MGMT I,PHPM,623
MGMT STRAT PRIN PUBL HLTH ORG,PHPM,625
HLTH INFO MGMT SYSTEMS,PHPM,631
HEALTH LAW  ETHICS,PHPM,633
PROJ MGMT IN HLTH SYS,PHPM,636
POLITICAL FNDT PUBLIC HEALTH,PHPM,637
GLOBAL HEALTH,PHPM,639
HEALTH POLICY POLITICS,PHPM,640
HEALTH POLICY ANALYSIS,PHPM,643
HLTH INS.  MANAGED CARE,PHPM,654
HEALTH ECON II,PHPM,662
DATA SCI FOR HLTH SVCS RES,PHPM,672
HEALTH SYSTEMS LEADERSHIP,PHPM,680
SEMINAR,PHPM,681
PRACTICUM,PHPM,684
DIRECTED STUDY,PHPM,685
DIRECTED RESEARCH,PHPM,686
RESEARCH,PHPM,691
DOCTORAL CAPSTONE,PHPM,791
DRUG DELVERY & FORMULATIONS,PHSC,611
LABORATORY ROTATIONS,PHSC,613
BIOSTATISTICS,PHSC,621
PROF & ETHICS IN RESEARCH,PHSC,622
SEMINAR,PHSC,681
SPTP: NANOMEDICINE,PHSC,689
RESEARCH,PHSC,691
FRESHMAN PHYS ORIENT II,PHYS,102
HNR-BIG BANG & BLACK HOLES,PHYS,109
PHYSICS FOR FUTURE PRESIDENTS,PHYS,123
COLLEGE PHYSICS,PHYS,201
COLLEGE PHYSICS,PHYS,202
HNR-NEWTONIAN MECH ENGR & SCI,PHYS,206
ELEC & MAGNETISM ENGR & SCI,PHYS,207
HNR-EX PHYS ENGR LAB II MECHAN,PHYS,216
EX PHYS ENGR LAB III ELEC MAGN,PHYS,217
OPTICS&THERMAL PHYSICS,PHYS,221
HNR-MODERN PHYS FOR ENGRS,PHYS,222
ELECTRONIC CIRCUITS,PHYS,225
PHYSICS OF MOTION LAB,PHYS,226
ELECTRICITY & MAGNETISM LAB,PHYS,227
DIRECTED STUDIES,PHYS,285
RESEARCH,PHYS,291
HNR-ADVANCED MECHANICS II,PHYS,303
HNR-ADV ELECT AND MAG II,PHYS,305
HNR-MODERN PHYSICS,PHYS,309
EXPERIMENTAL PHYSICS I,PHYS,327
EXPERIMENTAL PHYSICS II,PHYS,328
THEOR METH PHYSICISTS I,PHYS,331
HNR-COMPUTATIONAL PHYSICS,PHYS,401
HNR-QUANTUM MECHANICS I,PHYS,412
PHYSICS LABORATORY,PHYS,425
HNR-RESEARCH,PHYS,491
ANALYTICAL MECHANICS,PHYS,601
ELECTROMAGNETIC THEORY,PHYS,603
QUANTUM MECHANICS,PHYS,606
STATISTICAL MECHANICS,PHYS,607
MOD COMPUTATIONAL PHYS,PHYS,619
QUANTUM MECHANICS,PHYS,624
THEORETICAL NUCLEAR PHYSICS,PHYS,626
REL QUANTUM FLD THEORY,PHYS,634
METHODS EXPRMNTL PARTICLE PHYS,PHYS,639
GALACTIC ASTRONOMY,PHYS,645
QUANTUM OPT LASER PHYS,PHYS,648
SEMINAR,PHYS,681
DIRECTED STUDIES,PHYS,685
SPECIAL TOPICS IN,PHYS,689
RESEARCH,PHYS,691
PLAN METH & TECHNIQUES,PLAN,613
DEV PLAN - THIRD WORLD,PLAN,623
GIS IN LANDSCP&URBN PLAN,PLAN,625
ADV GIS LAND ARCH PLAN,PLAN,626
DESIGN FOR ACTIVE LIVING,PLAN,632
CONCEPTS OF ECO PLAN DSN,PLAN,635
LAW & LEGIS RELA TO PL,PLAN,640
PLAN IMPLEMENTATION,PLAN,658
APPLIED PLANNING I,PLAN,662
SITE PLANNING,PLAN,667
DESIGN SUSTAIN TRANSPORT,PLAN,673
APPLIED TRANS STUDIO,PLAN,678
PROFESS INTERNSHIP,PLAN,684
SPTP: INTER HAZARD & DISASTER,PLAN,689
PROFESSIONAL STUDY CR,PLAN,693
PLANT PATHOLOGY,PLPA,301
PLANT PATHOLOGY LAB,PLPA,303
FUNDAMENTALS PLANT PATH,PLPA,601
PLANT BACTERIAL DISEASES,PLPA,604
MOLECULAR PLANT VIROLOGY,PLPA,605
FUNGAL BIOLOGY,PLPA,606
PATHOGEN STRATEGIES,PLPA,607
HOST PLANT RESISTANCE,PLPA,610
SEMINAR,PLPA,681
THEORY OF RESEARCH,PLPA,690
RESEARCH,PLPA,691
FOUNDATIONS OF POLS,POLS,200
INTR TO POLITICAL THEORY,POLS,203
AMER NATNL GOVT,POLS,206
HNR-STATE & LOCAL GOVT,POLS,207
INTRO TO POLS RES METH,POLS,209
COMPARATIVE POLITICS,POLS,229
INTRO WORLD POLITICS,POLS,231
GAME THEORETIC METHODS IN POLS,POLS,308
POLIMETRICS,POLS,309
INTEREST GROUPS,POLS,314
POLITICAL PARTIES,POLS,315
THEORIES INTL RELATIONS,POLS,318
RACE AND POLITICS IN US,POLS,320
W EUROPEAN GOVT & POL,POLS,322
POL SYS OF LATIN AMER,POLS,323
INTERNATIONAL CONFLICT,POLS,335
INTRO TO PUBLIC ADMIN,POLS,340
POLITICS & BUREAUCRACY,POLS,342
MOD POLITICAL THOUGHT,POLS,350
LAT AMERICAN POL THOUGHT,POLS,362
ASIAN GOVT & POLITICS,POLS,365
WOMEN IN GOVT IN COMPAR,POLS,367
INTL POLITICAL ECONOMY,POLS,412
ISSUES IN WORLD POLTCS,POLS,429
POLITICS OF EUROP UNION,POLS,432
FOR POL DECISION MAKING,POLS,439
INTERNSHIP,POLS,484
DIRECTED STUDIES,POLS,485
SPTP: MORALITY AND POLITICS,POLS,489
HNR-INDEPEND HONORS STDIES,POLS,497
QUANT POL ANALY II,POLS,603
CONCEPT THEORY POL ANL,POLS,604
ADV POLS RSCH MTHDS,POLS,606
SEMINAR POLITICAL INSTITUTIONS,POLS,612
POLS RESEARCH & WRITING,POLS,613
COMPARATIVE POLITICAL ECON,POLS,627
COMPARATIVE POLITICAL BEHAVIOR,POLS,629
INTERNATIONAL POLITICS,POLS,630
AMERICAN POL INSTITUTIONS,POLS,672
SEMINAR,POLS,681
RESEARCH,POLS,691
HNR-GENERAL AVIAN SCIENCE,POSC,201
AVIAN SCIENCE LABORATORY,POSC,302
JUDGING,POSC,304
AVIAN ANATOMY & PHYSIO,POSC,308
POULTRY MEAT PRODUCTION,POSC,309
COMMERCIAL EGG INDUS,POSC,326
PROFES DEVLOP IN POUL SC,POSC,381
POULTRY FURTHER PROCESSING,POSC,406
POUL FEED FORMULATION,POSC,412
ADV FOOD BACTERIOLOGY,POSC,429
ANIMAL WELFARE,POSC,454
DIRECTED STUDIES,POSC,485
RESEARCH,POSC,491
AVIAN PHYSIOLOGY,POSC,609
AVIAN NUTRITION,POSC,615
ADV POULT MEAT FURTHER PROCESS,POSC,628
APPLIED ANIMAL GENOMICS,POSC,630
DISEASES OF POULTRY,POSC,634
ANIMAL WELFARE,POSC,654
SEMINAR,POSC,681
PROFESSIONAL INTERNSHP,POSC,684
DIRECTED STUDIES,POSC,685
RESEARCH,POSC,691
MOCK BOARD EXAMINATION I,PROS,600
MOCK BOARD EXAMINATION II,PROS,601
MOCK BOARD EXAMINATION III,PROS,602
JOURNAL CLUB III,PROS,605
JOURNAL CLUB VI,PROS,608
JOURNAL CLUB IX,PROS,611
TREATMT PLAN CLIN REVIEW III,PROS,614
TREATMT PLAN CLIN REVIEW VI,PROS,617
TREATMT PLAN CLIN REVIEW IX,PROS,620
INTERDISCIP CONFERENCES II,PROS,622
INTERDISCIP CONFERENCES IV,PROS,624
INTERDISCIP CONFERENCES VI,PROS,626
PROS TOPIC LIT REVIEW III,PROS,629
PROS TOPIC LIT REVIEW VI,PROS,632
PROS TOPIC LIT REVIEW IX,PROS,635
ADV PROS CONCEPT TECHNIQUES II,PROS,637
RELATED DISCIPLINE SEMINARS II,PROS,639
RELATED DISCIPLINE SEMINAR III,PROS,640
RELATED DISCIPLINE SEMINARS IV,PROS,641
ADV IMPLANT CONCPT TECHNIQUE,PROS,645
OCCLUSAL CONCEPT TECHNIQUES II,PROS,649
IMP CONCP TECH SURG PLACMT,PROS,651
CLINICAL PROSTHODONTICS II,PROS,653
ADV CLIN PROSTHODONTICS III,PROS,656
